cms_certification_number,num_chows_lite,num_chows_mcr,lite_dates,mcr_dates,first_lite_date,first_mcr_date,last_lite_date,last_mcr_date,n_common_exact,n_common_within_1m,match_type,discrepancy_flag,delta_first_months,within_0m,within_1m,jaccard_months,only_in_lite_dates,only_in_mcr_dates
455753,0,1,,2017-01,,2017-01,,2017-01,0,0,only_mcr,1,,False,False,0.0,,2017-01
455761,0,1,,2021-10,,2021-10,,2021-10,0,0,only_mcr,1,,False,False,0.0,,2021-10
455762,5,1,2017-10|2018-08|2020-04|2024-01,2016-09,2017-10,2016-09,2024-01,2016-09,0,0,both_yes_different_months,1,13.0,False,False,0.0,2017-10|2018-08|2020-04|2024-01,2016-09
455771,2,1,2020-01|2020-06,2020-05,2020-01,2020-05,2020-06,2020-05,0,1,both_yes_different_months,1,-4.0,False,True,0.0,2020-01|2020-06,2020-05
455785,2,0,2020-01|2022-05,,2020-01,,2022-05,,0,0,only_lite,1,,False,False,0.0,2020-01|2022-05,
455789,2,0,2020-07|2022-06,,2020-07,,2022-06,,0,0,only_lite,1,,False,False,0.0,2020-07|2022-06,
455797,2,2,2018-09|2020-12,2018-09|2022-04,2018-09,2018-09,2020-12,2022-04,1,1,both_yes_different_months,1,0.0,True,True,0.3333333333333333,2020-12,2022-04
455798,1,0,2018-08,,2018-08,,2018-08,,0,0,only_lite,1,,False,False,0.0,2018-08,
455804,0,1,,2016-05,,2016-05,,2016-05,0,0,only_mcr,1,,False,False,0.0,,2016-05
455815,5,2,2017-05|2019-11|2023-07|2024-02,2023-07|2024-02,2017-05,2023-07,2024-02,2024-02,2,2,both_yes_different_months,1,-74.0,True,True,0.5,2017-05|2019-11,
455819,4,3,2017-03|2019-04|2022-08|2022-11,2017-03|2019-09|2022-11,2017-03,2017-03,2022-11,2022-11,2,2,both_yes_different_months,1,0.0,True,True,0.4,2019-04|2022-08,2019-09
455823,3,1,2021-11|2022-04|2023-02,2023-02,2021-11,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-15.0,True,True,0.3333333333333333,2021-11|2022-04,
455824,1,0,2020-01,,2020-01,,2020-01,,0,0,only_lite,1,,False,False,0.0,2020-01,
455831,2,0,2021-06|2024-01,,2021-06,,2024-01,,0,0,only_lite,1,,False,False,0.0,2021-06|2024-01,
455838,2,2,2018-03|2020-12,2018-03|2023-03,2018-03,2018-03,2020-12,2023-03,1,1,both_yes_different_months,1,0.0,True,True,0.3333333333333333,2020-12,2023-03
455850,2,1,2021-04|2022-10,2022-10,2021-04,2022-10,2022-10,2022-10,1,1,both_yes_different_months,1,-18.0,True,True,0.5,2021-04,
455854,3,1,2017-03|2018-12|2020-01,2020-01,2017-03,2020-01,2020-01,2020-01,1,1,both_yes_different_months,1,-34.0,True,True,0.3333333333333333,2017-03|2018-12,
455855,2,3,2017-10|2020-12,2016-02|2017-10|2020-11,2017-10,2016-02,2020-12,2020-11,1,2,both_yes_different_months,1,20.0,True,True,0.25,2020-12,2016-02|2020-11
455861,3,0,2017-10|2019-04,,2017-10,,2019-04,,0,0,only_lite,1,,False,False,0.0,2017-10|2019-04,
455870,3,1,2017-12|2018-12|2020-01,2020-01,2017-12,2020-01,2020-01,2020-01,1,1,both_yes_different_months,1,-25.0,True,True,0.3333333333333333,2017-12|2018-12,
455871,4,0,2017-04|2020-08|2021-06|2022-12,,2017-04,,2022-12,,0,0,only_lite,1,,False,False,0.0,2017-04|2020-08|2021-06|2022-12,
455872,0,2,,2012-01|2012-10,,2012-01,,2012-10,0,0,only_mcr,1,,False,False,0.0,,2012-01|2012-10
455889,2,1,2017-04|2020-03,2020-02,2017-04,2020-02,2020-03,2020-02,0,1,both_yes_different_months,1,-34.0,False,True,0.0,2017-04|2020-03,2020-02
455893,1,0,2024-10,,2024-10,,2024-10,,0,0,only_lite,1,,False,False,0.0,2024-10,
455895,3,1,2021-11|2022-04|2023-02,2023-02,2021-11,2023-02,2023-02,2023-02,1,1,both_yes_different_months,1,-15.0,True,True,0.3333333333333333,2021-11|2022-04,
455901,3,1,2019-06|2024-08,2019-06,2019-06,2019-06,2024-08,2019-06,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-08,
455903,2,1,2017-04|2020-12,2020-12,2017-04,2020-12,2020-12,2020-12,1,1,both_yes_different_months,1,-44.0,True,True,0.5,2017-04,
455904,2,0,2019-08|2023-12,,2019-08,,2023-12,,0,0,only_lite,1,,False,False,0.0,2019-08|2023-12,
455906,1,1,2020-03,2021-10,2020-03,2021-10,2020-03,2021-10,0,0,both_yes_different_months,1,-19.0,False,False,0.0,2020-03,2021-10
455913,3,1,2017-03|2018-12|2020-01,2020-01,2017-03,2020-01,2020-01,2020-01,1,1,both_yes_different_months,1,-34.0,True,True,0.3333333333333333,2017-03|2018-12,
455916,3,1,2017-04|2021-03|2023-07,2023-07,2017-04,2023-07,2023-07,2023-07,1,1,both_yes_different_months,1,-75.0,True,True,0.3333333333333333,2017-04|2021-03,
455923,0,2,,2020-03|2023-03,,2020-03,,2023-03,0,0,only_mcr,1,,False,False,0.0,,2020-03|2023-03
455925,1,0,2019-04,,2019-04,,2019-04,,0,0,only_lite,1,,False,False,0.0,2019-04,
455930,2,1,2017-04|2020-10,2020-11,2017-04,2020-11,2020-10,2020-11,0,1,both_yes_different_months,1,-43.0,False,True,0.0,2017-04|2020-10,2020-11
455935,1,1,2022-09,2023-04,2022-09,2023-04,2022-09,2023-04,0,0,both_yes_different_months,1,-7.0,False,False,0.0,2022-09,2023-04
455936,0,1,,2017-11,,2017-11,,2017-11,0,0,only_mcr,1,,False,False,0.0,,2017-11
455941,1,1,2020-03,2022-05,2020-03,2022-05,2020-03,2022-05,0,0,both_yes_different_months,1,-26.0,False,False,0.0,2020-03,2022-05
455944,2,0,2018-02|2018-05,,2018-02,,2018-05,,0,0,only_lite,1,,False,False,0.0,2018-02|2018-05,
455959,2,1,2017-04|2021-05,2021-05,2017-04,2021-05,2021-05,2021-05,1,1,both_yes_different_months,1,-49.0,True,True,0.5,2017-04,
455962,2,0,2017-05|2018-04,,2017-05,,2018-04,,0,0,only_lite,1,,False,False,0.0,2017-05|2018-04,
455963,1,0,2021-06,,2021-06,,2021-06,,0,0,only_lite,1,,False,False,0.0,2021-06,
455965,0,1,,2017-03,,2017-03,,2017-03,0,0,only_mcr,1,,False,False,0.0,,2017-03
455969,1,0,2019-10,,2019-10,,2019-10,,0,0,only_lite,1,,False,False,0.0,2019-10,
455972,3,0,2018-06|2018-09|2021-04,,2018-06,,2021-04,,0,0,only_lite,1,,False,False,0.0,2018-06|2018-09|2021-04,
455994,1,1,2018-03,2018-05,2018-03,2018-05,2018-03,2018-05,0,0,both_yes_different_months,1,-2.0,False,False,0.0,2018-03,2018-05
465003,1,0,2017-06,,2017-06,,2017-06,,0,0,only_lite,1,,False,False,0.0,2017-06,
465009,0,1,,2016-11,,2016-11,,2016-11,0,0,only_mcr,1,,False,False,0.0,,2016-11
465064,0,2,,2015-04|2016-11,,2015-04,,2016-11,0,0,only_mcr,1,,False,False,0.0,,2015-04|2016-11
465066,1,0,2018-07,,2018-07,,2018-07,,0,0,only_lite,1,,False,False,0.0,2018-07,
465074,1,0,2020-07,,2020-07,,2020-07,,0,0,only_lite,1,,False,False,0.0,2020-07,
465082,1,1,2017-01,2017-04,2017-01,2017-04,2017-01,2017-04,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2017-01,2017-04
465083,0,2,,2016-08|2016-12,,2016-08,,2016-12,0,0,only_mcr,1,,False,False,0.0,,2016-08|2016-12
465088,0,1,,2017-04,,2017-04,,2017-04,0,0,only_mcr,1,,False,False,0.0,,2017-04
465095,0,1,,2016-04,,2016-04,,2016-04,0,0,only_mcr,1,,False,False,0.0,,2016-04
465097,1,0,2020-07,,2020-07,,2020-07,,0,0,only_lite,1,,False,False,0.0,2020-07,
465112,1,0,2024-02,,2024-02,,2024-02,,0,0,only_lite,1,,False,False,0.0,2024-02,
465128,0,1,,2017-04,,2017-04,,2017-04,0,0,only_mcr,1,,False,False,0.0,,2017-04
465129,1,0,2018-05,,2018-05,,2018-05,,0,0,only_lite,1,,False,False,0.0,2018-05,
465130,4,0,2017-12|2021-10|2022-12|2023-12,,2017-12,,2023-12,,0,0,only_lite,1,,False,False,0.0,2017-12|2021-10|2022-12|2023-12,
465143,0,2,,2016-02|2019-01,,2016-02,,2019-01,0,0,only_mcr,1,,False,False,0.0,,2016-02|2019-01
465144,1,0,2018-05,,2018-05,,2018-05,,0,0,only_lite,1,,False,False,0.0,2018-05,
465146,1,0,2019-05,,2019-05,,2019-05,,0,0,only_lite,1,,False,False,0.0,2019-05,
465149,2,0,2017-01|2018-06,,2017-01,,2018-06,,0,0,only_lite,1,,False,False,0.0,2017-01|2018-06,
465150,1,0,2019-05,,2019-05,,2019-05,,0,0,only_lite,1,,False,False,0.0,2019-05,
465152,0,1,,2016-02,,2016-02,,2016-02,0,0,only_mcr,1,,False,False,0.0,,2016-02
465153,1,0,2017-12,,2017-12,,2017-12,,0,0,only_lite,1,,False,False,0.0,2017-12,
465155,1,0,2021-01,,2021-01,,2021-01,,0,0,only_lite,1,,False,False,0.0,2021-01,
465158,0,1,,2015-11,,2015-11,,2015-11,0,0,only_mcr,1,,False,False,0.0,,2015-11
465159,0,1,,2021-01,,2021-01,,2021-01,0,0,only_mcr,1,,False,False,0.0,,2021-01
465163,1,0,2018-07,,2018-07,,2018-07,,0,0,only_lite,1,,False,False,0.0,2018-07,
465166,2,1,2019-09|2021-01,2021-01,2019-09,2021-01,2021-01,2021-01,1,1,both_yes_different_months,1,-16.0,True,True,0.5,2019-09,
465167,2,0,2022-12|2023-11,,2022-12,,2023-11,,0,0,only_lite,1,,False,False,0.0,2022-12|2023-11,
465169,1,0,2022-07,,2022-07,,2022-07,,0,0,only_lite,1,,False,False,0.0,2022-07,
465170,5,1,2018-07|2019-09|2021-01|2023-09|2024-01,2021-01,2018-07,2021-01,2024-01,2021-01,1,1,both_yes_different_months,1,-30.0,True,True,0.2,2018-07|2019-09|2023-09|2024-01,
465172,1,0,2019-05,,2019-05,,2019-05,,0,0,only_lite,1,,False,False,0.0,2019-05,
465173,2,0,2017-12|2021-10,,2017-12,,2021-10,,0,0,only_lite,1,,False,False,0.0,2017-12|2021-10,
465176,2,0,2020-08|2022-12,,2020-08,,2022-12,,0,0,only_lite,1,,False,False,0.0,2020-08|2022-12,
465177,1,0,2018-01,,2018-01,,2018-01,,0,0,only_lite,1,,False,False,0.0,2018-01,
465179,2,2,2017-07|2019-03,2017-06|2017-07,2017-07,2017-06,2019-03,2017-07,1,1,both_yes_different_months,1,1.0,True,True,0.3333333333333333,2019-03,2017-06
465180,1,0,2019-05,,2019-05,,2019-05,,0,0,only_lite,1,,False,False,0.0,2019-05,
465181,1,0,2019-05,,2019-05,,2019-05,,0,0,only_lite,1,,False,False,0.0,2019-05,
465184,1,1,2017-06,2017-05,2017-06,2017-05,2017-06,2017-05,0,1,both_yes_different_months,1,1.0,False,True,0.0,2017-06,2017-05
465188,1,1,2019-01,2017-10,2019-01,2017-10,2019-01,2017-10,0,0,both_yes_different_months,1,15.0,False,False,0.0,2019-01,2017-10
465190,2,1,2017-10|2021-01,2021-01,2017-10,2021-01,2021-01,2021-01,1,1,both_yes_different_months,1,-39.0,True,True,0.5,2017-10,
465192,2,0,2021-04,,2021-04,,2021-04,,0,0,only_lite,1,,False,False,0.0,2021-04,
475003,2,1,2017-06|2018-07,2018-12,2017-06,2018-12,2018-07,2018-12,0,0,both_yes_different_months,1,-18.0,False,False,0.0,2017-06|2018-07,2018-12
475010,0,1,,2015-10,,2015-10,,2015-10,0,0,only_mcr,1,,False,False,0.0,,2015-10
475012,1,0,2019-02,,2019-02,,2019-02,,0,0,only_lite,1,,False,False,0.0,2019-02,
475014,2,0,2020-06|2024-12,,2020-06,,2024-12,,0,0,only_lite,1,,False,False,0.0,2020-06|2024-12,
475020,2,0,2021-10|2024-12,,2021-10,,2024-12,,0,0,only_lite,1,,False,False,0.0,2021-10|2024-12,
475021,2,0,2021-10|2022-01,,2021-10,,2022-01,,0,0,only_lite,1,,False,False,0.0,2021-10|2022-01,
475025,1,0,2021-10,,2021-10,,2021-10,,0,0,only_lite,1,,False,False,0.0,2021-10,
475026,2,0,2021-03|2022-07,,2021-03,,2022-07,,0,0,only_lite,1,,False,False,0.0,2021-03|2022-07,
475027,1,0,2021-04,,2021-04,,2021-04,,0,0,only_lite,1,,False,False,0.0,2021-04,
475029,1,0,2021-06,,2021-06,,2021-06,,0,0,only_lite,1,,False,False,0.0,2021-06,
475036,1,0,2024-02,,2024-02,,2024-02,,0,0,only_lite,1,,False,False,0.0,2024-02,
475039,1,0,2021-10,,2021-10,,2021-10,,0,0,only_lite,1,,False,False,0.0,2021-10,
475040,1,2,2023-03,2015-10|2024-03,2023-03,2015-10,2023-03,2024-03,0,0,both_yes_different_months,1,89.0,False,False,0.0,2023-03,2015-10|2024-03
475042,1,0,2024-02,,2024-02,,2024-02,,0,0,only_lite,1,,False,False,0.0,2024-02,
475044,1,0,2024-02,,2024-02,,2024-02,,0,0,only_lite,1,,False,False,0.0,2024-02,
475047,1,0,2017-01,,2017-01,,2017-01,,0,0,only_lite,1,,False,False,0.0,2017-01,
475049,1,0,2020-04,,2020-04,,2020-04,,0,0,only_lite,1,,False,False,0.0,2020-04,
475055,1,0,2022-03,,2022-03,,2022-03,,0,0,only_lite,1,,False,False,0.0,2022-03,
495002,1,0,2019-06,,2019-06,,2019-06,,0,0,only_lite,1,,False,False,0.0,2019-06,
495011,2,0,2018-07|2023-02,,2018-07,,2023-02,,0,0,only_lite,1,,False,False,0.0,2018-07|2023-02,
495019,3,1,2019-12|2022-01,2019-12,2019-12,2019-12,2022-01,2019-12,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
495045,2,0,2018-07|2023-02,,2018-07,,2023-02,,0,0,only_lite,1,,False,False,0.0,2018-07|2023-02,
495046,1,0,2021-11,,2021-11,,2021-11,,0,0,only_lite,1,,False,False,0.0,2021-11,
495077,2,0,2018-07|2023-02,,2018-07,,2023-02,,0,0,only_lite,1,,False,False,0.0,2018-07|2023-02,
495086,4,3,2017-09|2019-07|2022-03|2024-01,2017-09|2019-07|2022-03,2017-09,2017-09,2024-01,2022-03,3,3,both_yes_different_months,1,0.0,True,True,0.75,2024-01,
495093,1,1,2021-05,2022-05,2021-05,2022-05,2021-05,2022-05,0,0,both_yes_different_months,1,-12.0,False,False,0.0,2021-05,2022-05
495099,2,1,2020-01|2020-10,2020-10,2020-01,2020-10,2020-10,2020-10,1,1,both_yes_different_months,1,-9.0,True,True,0.5,2020-01,
495102,2,0,2018-07|2023-02,,2018-07,,2023-02,,0,0,only_lite,1,,False,False,0.0,2018-07|2023-02,
495115,1,1,2019-12,2020-01,2019-12,2020-01,2019-12,2020-01,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2019-12,2020-01
495118,5,1,2018-09|2019-01|2019-03|2020-09|2020-12,2018-09,2018-09,2018-09,2020-12,2018-09,1,1,both_yes_different_months,1,0.0,True,True,0.2,2019-01|2019-03|2020-09|2020-12,
495121,1,0,2021-05,,2021-05,,2021-05,,0,0,only_lite,1,,False,False,0.0,2021-05,
495126,5,0,2019-01|2019-03|2019-09|2020-09|2020-12,,2019-01,,2020-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-03|2019-09|2020-09|2020-12,
495134,4,0,2019-01|2019-03|2020-09|2020-12,,2019-01,,2020-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-03|2020-09|2020-12,
495140,2,0,2019-05|2019-12,,2019-05,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-05|2019-12,
495141,2,0,2019-05|2019-12,,2019-05,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-05|2019-12,
495143,2,0,2019-05|2019-12,,2019-05,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-05|2019-12,
495146,4,3,2018-06|2019-07|2022-03|2024-02,2018-06|2019-07|2022-03,2018-06,2018-06,2024-02,2022-03,3,3,both_yes_different_months,1,0.0,True,True,0.75,2024-02,
495147,4,3,2018-06|2019-07|2022-03|2024-02,2018-06|2019-07|2022-03,2018-06,2018-06,2024-02,2022-03,3,3,both_yes_different_months,1,0.0,True,True,0.75,2024-02,
495149,2,0,2019-05|2019-12,,2019-05,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-05|2019-12,
495150,3,2,2019-07|2022-03|2024-01,2019-07|2022-03,2019-07,2019-07,2024-01,2022-03,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2024-01,
495151,4,3,2018-06|2019-07|2022-03|2024-02,2018-06|2019-07|2022-03,2018-06,2018-06,2024-02,2022-03,3,3,both_yes_different_months,1,0.0,True,True,0.75,2024-02,
495156,4,3,2018-06|2019-02|2022-03|2024-02,2018-06|2019-02|2022-03,2018-06,2018-06,2024-02,2022-03,3,3,both_yes_different_months,1,0.0,True,True,0.75,2024-02,
495166,4,0,2019-01|2019-03|2020-09|2020-12,,2019-01,,2020-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-03|2020-09|2020-12,
495167,1,0,2018-11,,2018-11,,2018-11,,0,0,only_lite,1,,False,False,0.0,2018-11,
495168,2,0,2019-05|2019-12,,2019-05,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-05|2019-12,
495173,3,1,2019-07|2020-09|2020-12,2019-06,2019-07,2019-06,2020-12,2019-06,0,1,both_yes_different_months,1,1.0,False,True,0.0,2019-07|2020-09|2020-12,2019-06
495174,1,0,2019-07,,2019-07,,2019-07,,0,0,only_lite,1,,False,False,0.0,2019-07,
495179,1,0,2018-04,,2018-04,,2018-04,,0,0,only_lite,1,,False,False,0.0,2018-04,
495181,1,0,2018-11,,2018-11,,2018-11,,0,0,only_lite,1,,False,False,0.0,2018-11,
495186,1,1,2024-08,2023-07,2024-08,2023-07,2024-08,2023-07,0,0,both_yes_different_months,1,13.0,False,False,0.0,2024-08,2023-07
495187,5,1,2018-09|2019-01|2019-03|2020-09|2020-12,2018-09,2018-09,2018-09,2020-12,2018-09,1,1,both_yes_different_months,1,0.0,True,True,0.2,2019-01|2019-03|2020-09|2020-12,
495190,4,0,2020-01|2021-01|2021-03|2021-12,,2020-01,,2021-12,,0,0,only_lite,1,,False,False,0.0,2020-01|2021-01|2021-03|2021-12,
495192,5,1,2020-01|2021-01|2021-03|2021-12|2022-12,2022-12,2020-01,2022-12,2022-12,2022-12,1,1,both_yes_different_months,1,-35.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
495194,5,0,2019-01|2019-03|2019-09|2020-09|2020-12,,2019-01,,2020-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-03|2019-09|2020-09|2020-12,
495196,4,1,2019-01|2020-02|2020-09|2020-12,2021-02,2019-01,2021-02,2020-12,2021-02,0,0,both_yes_different_months,1,-25.0,False,False,0.0,2019-01|2020-02|2020-09|2020-12,2021-02
495197,2,0,2020-10|2023-02,,2020-10,,2023-02,,0,0,only_lite,1,,False,False,0.0,2020-10|2023-02,
495200,2,0,2018-11|2022-02,,2018-11,,2022-02,,0,0,only_lite,1,,False,False,0.0,2018-11|2022-02,
495201,3,1,2019-09|2020-09|2020-12,2019-07,2019-09,2019-07,2020-12,2019-07,0,0,both_yes_different_months,1,2.0,False,False,0.0,2019-09|2020-09|2020-12,2019-07
495203,5,1,2020-01|2021-01|2021-03|2021-12|2022-12,2022-12,2020-01,2022-12,2022-12,2022-12,1,1,both_yes_different_months,1,-35.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
495204,3,1,2018-09|2021-12|2024-01,2021-12,2018-09,2021-12,2024-01,2021-12,1,1,both_yes_different_months,1,-39.0,True,True,0.3333333333333333,2018-09|2024-01,
495205,2,2,2019-08|2022-01,2015-12|2019-08,2019-08,2015-12,2022-01,2019-08,1,1,both_yes_different_months,1,44.0,True,True,0.3333333333333333,2022-01,2015-12
495206,2,0,2021-12|2024-01,,2021-12,,2024-01,,0,0,only_lite,1,,False,False,0.0,2021-12|2024-01,
495211,1,0,2018-03,,2018-03,,2018-03,,0,0,only_lite,1,,False,False,0.0,2018-03,
495215,2,1,2020-11|2020-12,2020-11,2020-11,2020-11,2020-12,2020-11,1,1,both_yes_different_months,1,0.0,True,True,0.5,2020-12,
495217,2,0,2018-07|2023-02,,2018-07,,2023-02,,0,0,only_lite,1,,False,False,0.0,2018-07|2023-02,
495218,1,0,2023-11,,2023-11,,2023-11,,0,0,only_lite,1,,False,False,0.0,2023-11,
495221,1,0,2023-11,,2023-11,,2023-11,,0,0,only_lite,1,,False,False,0.0,2023-11,
495230,5,1,2020-01|2021-01|2021-03|2021-12|2022-12,2022-12,2020-01,2022-12,2022-12,2022-12,1,1,both_yes_different_months,1,-35.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
495232,4,0,2019-01|2019-03|2020-09|2020-12,,2019-01,,2020-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-03|2020-09|2020-12,
495233,1,0,2018-11,,2018-11,,2018-11,,0,0,only_lite,1,,False,False,0.0,2018-11,
495234,3,2,2020-10|2022-03|2024-01,2020-10|2022-03,2020-10,2020-10,2024-01,2022-03,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2024-01,
495235,6,1,2020-01|2020-07|2021-01|2021-03|2021-12|2022-12,2022-12,2020-01,2022-12,2022-12,2022-12,1,1,both_yes_different_months,1,-35.0,True,True,0.1666666666666666,2020-01|2020-07|2021-01|2021-03|2021-12,
495236,5,1,2020-01|2021-01|2021-03|2021-12|2022-12,2022-12,2020-01,2022-12,2022-12,2022-12,1,1,both_yes_different_months,1,-35.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
495240,2,0,2019-05|2019-12,,2019-05,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-05|2019-12,
495241,4,3,2017-09|2019-07|2022-03|2024-01,2017-09|2019-07|2022-03,2017-09,2017-09,2024-01,2022-03,3,3,both_yes_different_months,1,0.0,True,True,0.75,2024-01,
495243,5,1,2020-01|2021-01|2021-03|2021-12|2022-12,2022-12,2020-01,2022-12,2022-12,2022-12,1,1,both_yes_different_months,1,-35.0,True,True,0.2,2020-01|2021-01|2021-03|2021-12,
495244,5,0,2019-01|2019-03|2019-09|2020-09|2020-12,,2019-01,,2020-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-03|2019-09|2020-09|2020-12,
495246,1,0,2021-10,,2021-10,,2021-10,,0,0,only_lite,1,,False,False,0.0,2021-10,
495247,5,3,2017-09|2019-07|2021-12|2022-03|2024-01,2017-09|2019-07|2022-03,2017-09,2017-09,2024-01,2022-03,3,3,both_yes_different_months,1,0.0,True,True,0.6,2021-12|2024-01,
495249,5,1,2018-09|2019-01|2019-03|2020-09|2020-12,2018-09,2018-09,2018-09,2020-12,2018-09,1,1,both_yes_different_months,1,0.0,True,True,0.2,2019-01|2019-03|2020-09|2020-12,
495250,2,0,2019-05|2019-12,,2019-05,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-05|2019-12,
495253,5,0,2019-01|2019-03|2019-09|2020-09|2020-12,,2019-01,,2020-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-03|2019-09|2020-09|2020-12,
495254,1,0,2018-11,,2018-11,,2018-11,,0,0,only_lite,1,,False,False,0.0,2018-11,
495255,2,1,2018-02|2021-03,2021-06,2018-02,2021-06,2021-03,2021-06,0,0,both_yes_different_months,1,-40.0,False,False,0.0,2018-02|2021-03,2021-06
495256,5,0,2019-01|2019-03|2019-09|2020-09|2020-12,,2019-01,,2020-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-03|2019-09|2020-09|2020-12,
495258,5,0,2019-01|2019-03|2019-09|2020-09|2020-12,,2019-01,,2020-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-03|2019-09|2020-09|2020-12,
495260,2,1,2021-05|2021-08,2021-05,2021-05,2021-05,2021-08,2021-05,1,1,both_yes_different_months,1,0.0,True,True,0.5,2021-08,
495262,5,0,2019-01|2019-03|2019-09|2020-09|2020-12,,2019-01,,2020-12,,0,0,only_lite,1,,False,False,0.0,2019-01|2019-03|2019-09|2020-09|2020-12,
495264,2,0,2019-05|2019-12,,2019-05,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-05|2019-12,
495267,1,0,2018-01,,2018-01,,2018-01,,0,0,only_lite,1,,False,False,0.0,2018-01,
495268,3,1,2019-12|2022-01,2019-12,2019-12,2019-12,2022-01,2019-12,1,1,both_yes_different_months,1,0.0,True,True,0.5,2022-01,
495269,2,0,2017-12|2018-08,,2017-12,,2018-08,,0,0,only_lite,1,,False,False,0.0,2017-12|2018-08,
495270,1,1,2020-12,2020-11,2020-12,2020-11,2020-12,2020-11,0,1,both_yes_different_months,1,1.0,False,True,0.0,2020-12,2020-11
495272,3,1,2019-12|2021-12,2019-12,2019-12,2019-12,2021-12,2019-12,1,1,both_yes_different_months,1,0.0,True,True,0.5,2021-12,
495273,4,0,2020-01|2021-01|2021-03|2021-12,,2020-01,,2021-12,,0,0,only_lite,1,,False,False,0.0,2020-01|2021-01|2021-03|2021-12,
495275,1,0,2023-04,,2023-04,,2023-04,,0,0,only_lite,1,,False,False,0.0,2023-04,
495276,1,0,2020-11,,2020-11,,2020-11,,0,0,only_lite,1,,False,False,0.0,2020-11,
495277,3,2,2020-10|2022-03|2024-01,2020-10|2022-03,2020-10,2020-10,2024-01,2022-03,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2024-01,
495283,2,0,2018-07|2023-02,,2018-07,,2023-02,,0,0,only_lite,1,,False,False,0.0,2018-07|2023-02,
495286,1,0,2020-11,,2020-11,,2020-11,,0,0,only_lite,1,,False,False,0.0,2020-11,
495287,2,1,2020-11|2020-12,2020-11,2020-11,2020-11,2020-12,2020-11,1,1,both_yes_different_months,1,0.0,True,True,0.5,2020-12,
495291,0,1,,2023-07,,2023-07,,2023-07,0,0,only_mcr,1,,False,False,0.0,,2023-07
495299,2,0,2019-05|2019-12,,2019-05,,2019-12,,0,0,only_lite,1,,False,False,0.0,2019-05|2019-12,
495302,2,3,2019-04|2021-06,2016-10|2021-05|2021-06,2019-04,2016-10,2021-06,2021-06,1,1,both_yes_different_months,1,30.0,True,True,0.25,2019-04,2016-10|2021-05
495303,4,2,2020-10|2021-02|2022-01|2023-03,2021-02|2023-03,2020-10,2021-02,2023-03,2023-03,2,2,both_yes_different_months,1,-4.0,True,True,0.5,2020-10|2022-01,
495305,1,0,2020-11,,2020-11,,2020-11,,0,0,only_lite,1,,False,False,0.0,2020-11,
495308,4,2,2021-02|2022-01|2022-02|2023-03,2021-02|2023-03,2021-02,2021-02,2023-03,2023-03,2,2,both_yes_different_months,1,0.0,True,True,0.5,2022-01|2022-02,
495309,5,2,2017-09|2017-12|2019-12|2022-03|2024-01,2019-12|2022-03,2017-09,2019-12,2024-01,2022-03,2,2,both_yes_different_months,1,-27.0,True,True,0.4,2017-09|2017-12|2024-01,
495315,4,0,2020-01|2021-01|2021-03|2021-12,,2020-01,,2021-12,,0,0,only_lite,1,,False,False,0.0,2020-01|2021-01|2021-03|2021-12,
495319,0,1,,2019-04,,2019-04,,2019-04,0,0,only_mcr,1,,False,False,0.0,,2019-04
495325,4,0,2020-01|2021-01|2021-03|2021-12,,2020-01,,2021-12,,0,0,only_lite,1,,False,False,0.0,2020-01|2021-01|2021-03|2021-12,
495326,5,1,2018-09|2019-01|2019-03|2020-09|2020-12,2018-09,2018-09,2018-09,2020-12,2018-09,1,1,both_yes_different_months,1,0.0,True,True,0.2,2019-01|2019-03|2020-09|2020-12,
