cms_certification_number,num_chows,cnt_bucket0,cnt_bucket1,cnt_bucket2,cnt_bucket3,cnt_bucket4,cnt_bucket5,cnt_bucket6_inconcl,first_seen_month,entered_after_start,present_at_start,chow_date_1,chow_magnitude_1,chow_method_1,chow_inconcl_1,chow_date_2,chow_magnitude_2,chow_method_2,chow_inconcl_2,chow_date_3,chow_magnitude_3,chow_method_3,chow_inconcl_3,chow_date_4,chow_magnitude_4,chow_method_4,chow_inconcl_4,chow_date_5,chow_magnitude_5,chow_method_5,chow_inconcl_5,chow_date_6,chow_magnitude_6,chow_method_6,chow_inconcl_6,chow_date_7,chow_magnitude_7,chow_method_7,chow_inconcl_7,chow_date_8,chow_magnitude_8,chow_method_8,chow_inconcl_8,chow_date_9,chow_magnitude_9,chow_method_9,chow_inconcl_9,chow_date_10,chow_magnitude_10,chow_method_10,chow_inconcl_10,chow_date_11,chow_magnitude_11,chow_method_11,chow_inconcl_11,chow_date_12,chow_magnitude_12,chow_method_12,chow_inconcl_12
525292,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525299,1,0,1,0,0,0,0,0,2004-08-01,False,True,2017-09-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525304,1,0,1,0,0,0,0,0,2004-12-01,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525307,1,0,1,0,0,0,0,0,2004-08-01,False,True,2018-12-04,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525313,1,0,1,0,0,0,0,0,2015-07-01,False,True,2017-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525314,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525318,2,0,2,0,0,0,0,0,2014-06-01,False,True,2017-07-01,100.0,0.0,False,2018-02-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525319,1,0,1,0,0,0,0,0,2009-12-01,False,True,2018-08-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525321,1,0,1,0,0,0,0,0,2006-03-15,False,True,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525324,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525325,1,0,1,0,0,0,0,0,2012-05-01,False,True,2023-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525330,1,0,1,0,0,0,0,0,2014-07-01,False,True,2023-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525333,1,0,1,0,0,0,0,0,2005-12-21,False,True,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525338,2,0,2,0,0,0,0,0,2005-12-02,False,True,2019-10-01,100.0,0.0,False,2024-04-18,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525342,1,0,1,0,0,0,0,0,1986-08-01,False,True,2017-04-04,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525343,1,0,1,0,0,0,0,0,2003-12-01,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525346,1,0,1,0,0,0,0,0,2014-12-31,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525350,2,0,2,0,0,0,0,0,2003-06-24,False,True,2020-12-01,100.0,0.0,False,2021-09-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525351,1,0,1,0,0,0,0,0,2006-01-24,False,True,2018-06-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525352,1,0,1,0,0,0,0,0,2014-12-31,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525353,1,0,1,0,0,0,0,0,2004-12-01,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525354,1,0,1,0,0,0,0,0,2014-12-31,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525357,1,0,1,0,0,0,0,0,2014-12-31,False,True,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525358,1,0,1,0,0,0,0,0,1986-08-01,False,True,2017-04-04,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525359,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,1.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525363,1,0,1,0,0,0,0,0,2001-02-26,False,True,2019-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525369,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525371,1,0,1,0,0,0,0,0,2007-03-19,False,True,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525379,1,0,1,0,0,0,0,0,2005-10-17,False,True,2024-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525380,3,0,3,0,0,0,0,0,2008-03-10,False,True,2017-11-14,100.0,1.0,False,2017-12-15,100.0,1.0,False,2023-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525386,2,0,2,0,0,0,0,0,2004-07-28,False,True,2017-11-08,100.0,1.0,False,2019-02-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525387,1,0,1,0,0,0,0,0,2003-07-03,False,True,2024-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525389,3,0,3,0,0,0,0,0,2014-06-01,False,True,2018-02-01,100.0,0.0,False,2018-02-03,100.0,0.0,False,2018-07-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525391,1,0,1,0,0,0,0,0,1986-09-01,False,True,2017-04-04,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525397,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-03-01,100.0,0.0,False,2023-09-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525405,5,0,5,0,0,0,0,0,2014-06-01,False,True,2018-02-01,100.0,1.0,False,2018-02-02,100.0,1.0,False,2018-02-03,100.0,0.0,False,2018-07-01,100.0,1.0,False,2022-11-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525406,1,0,1,0,0,0,0,0,2004-08-01,False,True,2018-12-04,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525408,2,0,2,0,0,0,0,0,1999-02-12,False,True,2020-07-01,100.0,0.0,False,2024-04-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525410,3,0,2,0,0,0,1,0,2014-06-01,False,True,2018-02-01,100.0,0.0,False,2018-02-03,50.0,0.0,False,2018-07-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525411,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525412,1,0,1,0,0,0,0,0,2003-12-01,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525413,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,1.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525414,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525415,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525418,1,0,1,0,0,0,0,0,2017-12-01,True,False,2018-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525422,1,0,1,0,0,0,0,0,1989-02-24,False,True,2023-01-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525424,5,0,3,0,0,1,1,0,2000-07-01,False,True,2017-03-06,100.0,0.0,False,2017-12-31,64.0,0.0,False,2018-12-31,56.0,0.0,False,2020-01-01,100.0,0.0,False,2020-12-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525425,2,0,2,0,0,0,0,0,1991-05-01,False,True,2018-12-06,100.0,0.0,False,2019-02-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525427,2,0,2,0,0,0,0,0,2014-06-01,False,True,2018-02-01,100.0,1.0,False,2018-07-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525429,1,0,1,0,0,0,0,0,2004-05-01,False,True,2017-11-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525434,1,0,1,0,0,0,0,0,1986-09-01,False,True,2017-03-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525435,1,0,1,0,0,0,0,0,2006-03-15,False,True,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525441,1,0,1,0,0,0,0,0,2006-02-01,False,True,2018-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525442,1,0,1,0,0,0,0,0,2007-10-01,False,True,2021-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525449,1,0,1,0,0,0,0,0,2016-03-01,False,True,2019-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525452,1,0,1,0,0,0,0,0,1982-10-09,False,True,2017-04-26,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525454,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525456,1,0,1,0,0,0,0,0,1986-09-01,False,True,2017-04-04,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525458,1,0,1,0,0,0,0,0,2011-10-01,False,True,2021-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525459,1,0,1,0,0,0,0,0,2009-03-10,False,True,2017-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525462,1,0,1,0,0,0,0,0,1971-05-07,False,True,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525475,3,0,3,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,2017-08-29,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525477,1,0,1,0,0,0,0,0,2006-03-15,False,True,2017-04-04,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525479,1,0,1,0,0,0,0,0,2015-01-14,False,True,2024-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525482,2,0,2,0,0,0,0,0,2014-06-01,False,True,2017-07-01,100.0,1.0,False,2018-02-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525483,1,0,1,0,0,0,0,0,2003-12-01,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525484,1,0,1,0,0,0,0,0,2014-07-22,False,True,2020-03-30,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525488,1,0,1,0,0,0,0,0,2016-03-01,False,True,2019-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525490,4,0,3,0,0,0,1,0,2000-07-01,False,True,2017-03-06,91.0,0.0,False,2018-12-31,56.0,0.0,False,2020-01-01,100.0,0.0,False,2020-12-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525493,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525494,1,0,1,0,0,0,0,0,1992-10-01,False,True,2024-01-26,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525498,1,0,1,0,0,0,0,0,2015-12-01,False,True,2023-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525499,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525504,2,0,2,0,0,0,0,0,2004-05-12,False,True,2018-02-22,100.0,1.0,False,2019-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525511,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525513,1,0,1,0,0,0,0,0,2010-11-11,False,True,2021-01-06,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525518,1,0,1,0,0,0,0,0,1999-12-16,False,True,2020-01-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525520,2,0,2,0,0,0,0,0,1993-11-01,False,True,2018-12-06,100.0,0.0,False,2019-02-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525522,2,0,2,0,0,0,0,0,2000-07-01,False,True,2017-07-01,100.0,0.0,False,2021-10-22,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525526,1,0,0,0,0,1,0,0,1996-05-01,False,True,2017-07-01,66.6667,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525531,2,0,2,0,0,0,0,0,2017-06-01,True,False,2018-01-01,100.0,0.0,False,2025-02-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525532,2,0,2,0,0,0,0,0,1994-06-01,False,True,2018-12-06,100.0,0.0,False,2019-02-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525536,1,0,1,0,0,0,0,0,2013-01-01,False,True,2020-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525542,1,0,0,0,0,1,0,0,1990-01-01,False,True,2020-12-09,62.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525546,1,0,1,0,0,0,0,0,2014-12-31,False,True,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525547,2,0,2,0,0,0,0,0,2012-10-31,False,True,2019-01-01,100.0,1.0,False,2021-04-30,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525549,1,0,1,0,0,0,0,0,2005-12-02,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525551,2,0,2,0,0,0,0,0,2007-07-31,False,True,2017-12-01,100.0,0.0,False,2018-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525553,1,0,1,0,0,0,0,0,2007-11-01,False,True,2021-09-22,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525568,4,0,4,0,0,0,0,0,2007-03-15,False,True,2017-03-01,100.0,0.0,False,2018-11-05,100.0,0.0,False,2019-03-01,100.0,0.0,False,2022-02-14,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525571,1,0,1,0,0,0,0,0,2014-12-01,False,True,2018-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525578,2,0,2,0,0,0,0,0,2013-12-05,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525579,1,0,1,0,0,0,0,0,2014-12-31,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525580,2,0,2,0,0,0,0,0,2016-03-01,False,True,2019-11-01,100.0,0.0,False,2019-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525586,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525592,2,0,2,0,0,0,0,0,1976-04-29,False,True,2017-09-23,100.0,0.0,False,2021-12-08,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525595,1,0,1,0,0,0,0,0,1978-11-28,False,True,2018-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525600,4,0,3,0,0,0,1,0,2008-01-01,False,True,2017-03-06,91.0,0.0,False,2018-12-31,56.0,0.0,False,2020-01-01,100.0,0.0,False,2020-12-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525604,3,0,3,0,0,0,0,0,2004-07-28,False,True,2019-01-11,100.0,1.0,False,2019-04-01,100.0,1.0,False,2022-06-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525605,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525607,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525608,1,0,1,0,0,0,0,0,2010-06-30,False,True,2017-09-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525621,1,0,1,0,0,0,0,0,2015-10-01,False,True,2018-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525622,1,0,1,0,0,0,0,0,2004-10-01,False,True,2017-10-05,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525623,2,0,2,0,0,0,0,0,1983-06-29,False,True,2018-02-01,100.0,0.0,False,2020-10-28,90.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525637,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525642,1,0,0,0,0,1,0,0,1990-01-01,False,True,2020-12-09,62.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525645,1,0,1,0,0,0,0,0,1998-10-14,False,True,2023-01-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525646,2,0,2,0,0,0,0,0,1991-08-29,False,True,2018-11-01,100.0,1.0,False,2024-07-09,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525653,3,0,3,0,0,0,0,0,2004-07-28,False,True,2019-01-11,100.0,1.0,False,2019-04-01,100.0,1.0,False,2022-06-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525654,1,0,1,0,0,0,0,0,1974-04-03,False,True,2020-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525659,3,0,3,0,0,0,0,0,2004-07-28,False,True,2019-01-11,100.0,1.0,False,2019-04-01,100.0,1.0,False,2022-06-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525663,1,0,1,0,0,0,0,0,2005-06-05,False,True,2019-02-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525664,1,0,1,0,0,0,0,0,2014-12-31,False,True,2019-10-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525668,2,0,2,0,0,0,0,0,2012-08-17,False,True,2017-02-01,100.0,1.0,False,2021-04-16,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525670,1,0,1,0,0,0,0,0,2002-01-23,False,True,2019-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525672,1,0,1,0,0,0,0,0,2016-04-14,False,True,2019-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525673,1,0,1,0,0,0,0,0,2015-05-01,False,True,2024-05-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525678,1,0,1,0,0,0,0,0,2008-07-01,False,True,2020-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525679,1,0,1,0,0,0,0,0,2009-07-01,False,True,2022-11-30,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525681,1,0,1,0,0,0,0,0,2006-05-05,False,True,2018-06-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525685,1,0,1,0,0,0,0,0,2004-10-01,False,True,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525686,2,0,2,0,0,0,0,0,1968-07-01,False,True,2021-07-13,100.0,0.0,False,2022-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525689,1,0,1,0,0,0,0,0,2014-12-31,False,True,2019-10-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525697,2,0,2,0,0,0,0,0,1999-07-27,False,True,2020-07-31,100.0,1.0,False,2020-08-14,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525701,1,0,1,0,0,0,0,0,2009-01-01,False,True,2024-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525702,2,0,2,0,0,0,0,0,2015-07-01,False,True,2017-06-29,100.0,0.0,False,2017-07-24,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525709,1,0,1,0,0,0,0,0,2015-10-01,False,True,2024-01-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525710,2,0,1,0,0,0,1,0,2012-02-02,False,True,2017-09-23,50.0,0.0,False,2021-12-08,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525711,1,0,0,1,0,0,0,0,2011-12-12,False,True,2018-05-31,80.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525715,1,0,1,0,0,0,0,0,2015-01-14,False,True,2024-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525729,2,0,2,0,0,0,0,0,2015-08-04,False,True,2018-08-09,100.0,1.0,False,2018-08-16,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525730,1,0,1,0,0,0,0,0,2018-10-17,True,False,2019-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535013,1,0,1,0,0,0,0,0,2015-10-01,False,True,2023-08-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535021,1,0,1,0,0,0,0,0,1985-05-23,False,True,2023-05-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535024,1,0,1,0,0,0,0,0,2004-07-21,False,True,2019-06-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535025,2,0,2,0,0,0,0,0,2004-07-28,False,True,2019-04-01,100.0,1.0,False,2021-05-01,100.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
