cms_certification_number,num_chows,first_seen_month,present_at_start,entered_after_start,bucket_0_count,bucket_1_count,bucket_2_count,bucket_3_count,bucket_4_count,bucket_5_count,bucket_6_count,chow_date_1,chow_magnitude_1,chow_method_1,chow_inconcl_1,chow_date_2,chow_magnitude_2,chow_method_2,chow_inconcl_2,chow_date_3,chow_magnitude_3,chow_method_3,chow_inconcl_3,chow_date_4,chow_magnitude_4,chow_method_4,chow_inconcl_4,chow_date_5,chow_magnitude_5,chow_method_5,chow_inconcl_5,chow_date_6,chow_magnitude_6,chow_method_6,chow_inconcl_6,chow_date_7,chow_magnitude_7,chow_method_7,chow_inconcl_7,chow_date_8,chow_magnitude_8,chow_method_8,chow_inconcl_8,chow_date_9,chow_magnitude_9,chow_method_9,chow_inconcl_9
105927,1,2006-01-31,True,False,0,2,0,0,0,0,0,2020-06-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105928,0,2004-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105930,3,2014-01-31,True,False,0,4,0,0,0,0,0,2021-01-01,100.0,0.0,False,2022-03-23,100.0,0.0,False,2022-07-27,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
105935,6,2012-07-31,True,False,0,6,0,0,1,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2022-04-01,100.0,0.0,False,2024-01-01,62.6,0.0,False,,,,,,,,,,,,
105937,2,1997-01-31,True,False,0,2,0,0,0,0,0,2022-12-20,100.0,0.0,False,2023-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105939,1,1996-07-31,True,False,0,1,0,0,0,0,0,2017-01-04,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105949,0,1992-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105951,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,
105952,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-11-02,100.0,0.0,False,,,,,,,,,,,,,,,,
105955,2,2002-09-30,True,False,0,4,0,0,0,0,0,2019-09-25,100.0,0.0,False,2021-04-23,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105959,0,2016-06-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105960,0,2015-10-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105962,0,1976-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105963,2,2016-02-29,True,False,0,4,0,0,0,0,0,2022-04-03,100.0,0.0,False,2022-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105965,2,2007-12-31,True,False,0,6,0,1,0,0,0,2018-07-26,100.0,0.0,False,2023-05-05,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105966,0,1972-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105967,4,2015-01-31,True,False,0,4,0,0,0,0,0,2018-03-20,100.0,0.0,False,2018-03-29,100.0,0.0,False,2021-11-08,100.0,0.0,False,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,
105968,0,2010-10-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105970,2,2007-10-31,True,False,0,4,0,0,0,0,0,2022-10-07,100.0,0.0,False,2022-10-08,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105972,1,1997-10-31,True,False,0,2,0,0,0,0,0,2018-07-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105974,0,1976-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105975,1,2013-06-30,True,False,0,2,0,0,0,0,0,2021-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105978,1,2009-06-30,True,False,0,2,0,0,0,0,0,2023-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105979,0,2015-10-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105980,1,2012-01-31,True,False,0,1,0,0,0,0,0,2022-04-14,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105982,8,2012-07-31,True,False,0,9,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2022-04-01,100.0,0.0,False,2022-05-03,100.0,0.0,False,2024-01-01,100.0,0.0,False,2024-01-02,100.0,0.0,False,,,,
105983,5,2012-07-31,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2022-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,
105985,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,
105986,1,2006-10-31,True,False,0,1,0,0,0,0,0,2023-06-05,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105987,0,2003-10-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105995,3,2002-09-30,True,False,0,4,0,0,0,0,0,2019-09-25,100.0,0.0,False,2021-04-01,100.0,0.0,False,2021-04-23,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
105996,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,
105998,6,2012-07-31,True,False,0,7,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2022-01-31,100.0,0.0,False,2023-09-01,100.0,0.0,False,,,,,,,,,,,,
105999,0,1976-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106000,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-11-02,100.0,0.0,False,,,,,,,,,,,,,,,,
106002,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-09-05,100.0,0.0,False,,,,,,,,,,,,,,,,
106003,2,2011-05-31,True,False,0,4,0,0,0,0,0,2021-01-01,100.0,0.0,False,2023-08-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106005,2,1991-08-31,True,False,0,6,0,0,0,0,0,2018-07-26,100.0,0.0,False,2023-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106006,0,1999-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106007,4,2015-02-28,True,False,0,3,0,1,0,0,0,2020-01-21,77.8,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,
106008,4,2013-08-31,True,False,0,3,0,1,0,0,0,2020-01-21,77.8,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,
106009,0,2005-05-31,True,False,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106010,0,2012-02-29,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106011,6,2012-07-31,True,False,0,6,0,0,1,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2022-04-01,100.0,0.0,False,2024-01-01,66.7,0.0,False,,,,,,,,,,,,
106012,0,1976-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106013,3,2007-05-31,True,False,1,5,0,0,0,0,0,2019-12-31,100.0,0.0,False,2022-06-30,100.0,0.0,False,2023-09-25,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106015,2,2003-03-31,True,False,0,3,0,0,0,0,0,2019-04-01,100.0,0.0,False,2021-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106017,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,
106018,0,1990-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106020,3,2007-04-30,True,False,0,7,0,0,0,0,0,2018-07-26,100.0,0.0,False,2023-01-04,100.0,0.0,False,2023-05-05,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106021,1,2020-08-31,False,True,0,1,0,0,0,0,0,2021-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106022,0,2006-11-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106024,2,2007-01-31,True,False,0,2,0,0,0,0,0,2022-12-22,100.0,0.0,False,2023-06-05,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106025,0,2015-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106027,0,1989-06-30,True,False,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106028,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,
106029,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-12-01,100.0,0.0,False,,,,,,,,,,,,,,,,
106031,0,2011-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106032,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,
106033,1,2016-03-31,True,False,0,1,0,0,0,0,0,2017-11-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106034,2,2008-12-31,True,False,0,2,0,0,0,0,0,2020-08-13,100.0,0.0,False,2021-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106035,0,1999-04-30,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106036,3,2014-01-31,True,False,0,4,0,0,0,0,0,2021-01-01,100.0,0.0,False,2022-03-25,100.0,0.0,False,2022-07-27,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106041,2,2005-09-30,True,False,0,3,0,0,0,0,0,2018-11-01,100.0,0.0,False,2018-12-28,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106042,1,2014-08-31,True,False,0,1,0,0,0,0,0,2023-02-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106043,1,2008-11-30,True,False,0,2,0,0,0,0,0,2020-11-03,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106045,1,2008-11-30,True,False,0,2,0,0,0,0,0,2020-11-03,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106046,3,2014-01-31,True,False,0,5,0,0,0,0,0,2021-01-01,100.0,0.0,False,2022-03-23,100.0,0.0,False,2022-07-27,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106047,0,2002-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106048,0,2003-10-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106049,0,2002-08-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106050,0,2003-02-28,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106051,1,2015-04-30,True,False,0,1,0,0,0,0,0,2022-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106052,0,2000-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106054,2,2002-08-31,True,False,0,2,0,0,0,0,0,2017-08-07,100.0,0.0,False,2021-03-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106057,0,2002-06-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106058,3,2014-01-31,True,False,0,4,0,0,0,0,0,2021-01-01,100.0,0.0,False,2022-03-23,100.0,0.0,False,2022-07-27,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106059,0,2004-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106060,0,2003-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106061,3,2004-05-31,True,False,0,5,0,0,0,0,0,2021-01-01,100.0,0.0,False,2022-03-25,100.0,0.0,False,2022-07-27,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106062,0,1990-12-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106063,0,2004-01-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106064,0,2002-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106065,3,2014-01-31,True,False,0,4,0,0,0,0,0,2021-01-01,100.0,0.0,False,2022-03-23,100.0,0.0,False,2022-07-27,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106067,0,2012-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106069,1,2011-03-31,True,False,0,1,0,0,0,0,0,2019-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106070,0,2013-12-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106072,3,2008-04-30,True,False,0,6,0,0,0,0,0,2021-01-01,100.0,0.0,False,2022-03-23,100.0,0.0,False,2022-07-27,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106073,0,2002-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106074,5,2012-02-29,True,False,0,6,0,0,0,0,0,2020-01-21,100.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,
106075,1,2007-11-30,True,False,0,1,0,0,0,0,0,2020-12-16,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106076,0,2006-05-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106079,0,2013-04-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106080,0,2009-05-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106081,6,2009-05-31,True,False,0,6,2,1,0,0,0,2019-01-01,80.0,0.0,False,2019-03-01,71.4,0.0,False,2019-09-30,85.7,0.0,False,2020-09-30,100.0,0.0,False,2020-12-31,100.0,0.0,False,2023-07-01,100.0,0.0,False,,,,,,,,,,,,
106083,2,2005-09-30,True,False,0,3,0,0,1,0,0,2020-02-01,62.5,0.0,False,2023-02-10,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106084,0,1989-06-30,True,False,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106086,0,2005-09-30,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106088,0,2010-09-30,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106089,2,2009-05-31,True,False,0,2,0,0,0,0,0,2020-10-15,100.0,0.0,False,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106091,3,2018-10-31,False,True,0,3,0,0,0,0,0,2019-04-01,100.0,0.0,False,2020-07-14,100.0,0.0,False,2021-05-21,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106092,2,2010-05-31,True,False,0,2,0,0,0,0,0,2018-05-08,100.0,0.0,False,2023-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106093,3,2011-09-30,True,False,0,3,0,0,0,0,0,2017-10-24,100.0,0.0,False,2018-01-01,100.0,0.0,False,2020-08-13,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106094,0,2005-10-31,True,False,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106095,3,2012-07-31,True,False,0,3,0,0,0,0,0,2021-01-01,100.0,0.0,False,2022-03-23,100.0,0.0,False,2022-07-27,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106097,1,1995-10-31,True,False,0,1,0,0,0,0,0,2022-03-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106098,2,2018-06-30,False,True,0,2,0,0,0,0,0,2021-03-31,100.0,0.0,False,2021-08-04,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106099,1,2015-06-30,True,False,0,1,0,0,0,0,0,2023-12-31,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106100,1,2020-08-31,False,True,0,1,0,0,0,0,0,2021-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106102,0,2012-10-31,True,False,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106103,4,2015-03-31,True,False,0,3,0,0,1,0,0,2018-05-08,100.0,0.0,False,2022-10-07,100.0,0.0,False,2022-10-08,100.0,0.0,False,2024-01-01,66.7,0.0,False,,,,,,,,,,,,,,,,,,,,
106106,0,2015-01-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106108,1,2022-12-31,False,True,0,1,0,0,0,0,0,2025-01-01,92.3,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106111,0,2010-03-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106112,1,2014-11-30,True,False,0,1,0,0,0,0,0,2022-02-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106114,1,2003-12-31,True,False,0,5,0,0,0,0,0,2022-01-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106115,0,2014-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106116,5,2017-04-30,False,True,0,4,1,0,0,0,0,2020-01-21,80.0,0.0,False,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-12-01,100.0,0.0,False,2023-09-01,100.0,0.0,False,,,,,,,,,,,,,,,,
106117,2,2017-09-30,False,True,0,2,0,0,0,0,0,2021-09-01,100.0,0.0,False,2022-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106118,0,2014-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106119,1,2014-10-31,True,False,0,1,0,0,0,0,0,2023-06-05,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106120,1,2018-06-30,False,True,0,1,0,0,0,0,0,2022-02-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106121,0,2014-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106123,4,2016-12-31,True,False,0,5,0,0,0,0,0,2018-12-13,100.0,0.0,False,2021-09-01,100.0,0.0,False,2021-12-09,100.0,0.0,False,2022-12-09,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,
106124,0,2014-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106126,2,2019-06-30,False,True,0,2,0,0,0,0,0,2021-09-01,100.0,0.0,False,2021-12-09,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106127,1,2014-10-31,True,False,0,1,0,0,0,0,0,2023-06-05,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106128,0,2018-10-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106129,0,2017-02-28,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106130,0,2011-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106131,2,2018-12-31,False,True,0,1,1,0,0,0,0,2020-07-22,100.0,0.0,False,2020-07-23,80.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106132,2,2018-12-31,False,True,0,1,1,0,0,0,0,2020-07-22,100.0,0.0,False,2020-07-23,80.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106133,2,2018-12-31,False,True,0,1,1,0,0,0,0,2020-07-22,100.0,0.0,False,2020-07-23,80.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106134,3,2016-03-31,True,False,0,3,0,0,0,0,0,2020-09-01,100.0,0.0,False,2021-06-01,100.0,0.0,False,2024-07-19,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106135,0,2016-07-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106136,2,2019-12-31,False,True,0,2,0,0,0,0,0,2021-09-01,100.0,0.0,False,2022-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106137,0,2015-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106138,3,2020-05-31,False,True,0,3,0,0,0,0,0,2021-01-01,100.0,0.0,False,2021-03-23,100.0,0.0,False,2021-06-04,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106139,0,2017-08-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106140,0,2014-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106141,0,2020-05-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106142,1,2015-07-31,True,False,0,1,0,0,0,0,0,2020-06-17,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106143,2,2014-10-31,True,False,0,2,0,0,0,0,0,2022-10-07,100.0,0.0,False,2022-10-08,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106144,2,2016-11-30,True,False,0,2,0,0,0,0,0,2020-05-29,100.0,0.0,False,2021-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106145,0,2017-06-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106146,3,2014-10-31,True,False,0,3,0,0,0,0,0,2019-04-01,100.0,0.0,False,2020-12-04,100.0,0.0,False,2021-06-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,
106147,0,2017-06-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106148,0,2021-05-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106149,0,2014-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106150,0,2014-10-31,True,False,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106151,0,2023-06-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106152,0,2022-12-31,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106153,0,2023-04-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106155,0,2022-04-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106156,1,2014-10-31,True,False,0,1,0,0,0,0,0,2024-05-15,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115002,0,2022-09-30,False,True,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115005,1,1992-10-31,True,False,0,1,0,0,0,0,0,2021-11-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115012,2,2005-12-31,True,False,0,5,0,0,0,0,0,2019-04-01,100.0,0.0,False,2022-04-01,100.0,0.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
