cms_certification_number,num_chows,had_chow,chow_date_1,chow_date_2,chow_date_3,chow_date_4,chow_date_5,chow_date_6,chow_date_7,chow_date_8,chow_date_9,chow_date_10,chow_date_11,chow_date_12
335158,1,True,2017-02-05,,,,,,,,,,,
335159,1,True,2022-09-12,,,,,,,,,,,
335162,1,True,2019-01-01,,,,,,,,,,,
335163,1,True,2019-05-10,,,,,,,,,,,
335168,3,True,2017-02-20,2023-06-21,2023-10-20,,,,,,,,,
335172,1,True,2019-03-10,,,,,,,,,,,
335175,1,True,2018-01-24,,,,,,,,,,,
335188,2,True,2017-09-01,2017-09-28,,,,,,,,,,
335202,1,True,2018-08-01,,,,,,,,,,,
335211,3,True,2017-08-10,2017-08-22,2019-02-28,,,,,,,,,
335224,1,True,2018-01-24,,,,,,,,,,,
335239,2,True,2017-02-15,2021-02-01,,,,,,,,,,
335250,1,True,2022-09-01,,,,,,,,,,,
335255,1,True,2017-12-12,,,,,,,,,,,
335261,1,True,2017-01-10,,,,,,,,,,,
335266,2,True,2023-01-01,2023-10-25,,,,,,,,,,
335273,1,True,2018-10-16,,,,,,,,,,,
335275,1,True,2017-04-26,,,,,,,,,,,
335280,2,True,2017-09-01,2017-09-28,,,,,,,,,,
335306,2,True,2017-09-01,2017-09-28,,,,,,,,,,
335310,2,True,2022-01-01,2023-10-25,,,,,,,,,,
335317,1,True,2018-08-03,,,,,,,,,,,
335321,1,True,2021-01-01,,,,,,,,,,,
335323,2,True,2017-01-01,2020-05-01,,,,,,,,,,
335330,1,True,2017-06-01,,,,,,,,,,,
335331,1,True,2017-10-01,,,,,,,,,,,
335338,1,True,2017-12-15,,,,,,,,,,,
335347,1,True,2019-09-05,,,,,,,,,,,
335349,2,True,2022-10-01,2023-10-25,,,,,,,,,,
335358,1,True,2019-04-01,,,,,,,,,,,
335365,1,True,2023-04-01,,,,,,,,,,,
335372,1,True,2020-07-08,,,,,,,,,,,
335377,1,True,2019-04-11,,,,,,,,,,,
335386,1,True,2018-08-01,,,,,,,,,,,
335389,1,True,2021-02-05,,,,,,,,,,,
335393,1,True,2018-06-18,,,,,,,,,,,
335399,1,True,2020-04-15,,,,,,,,,,,
335404,2,True,2017-08-01,2018-01-01,,,,,,,,,,
335408,2,True,2017-01-24,2017-12-12,,,,,,,,,,
335410,2,True,2017-08-10,2017-08-22,,,,,,,,,,
335412,1,True,2018-01-01,,,,,,,,,,,
335415,1,True,2022-08-25,,,,,,,,,,,
335429,1,True,2017-04-06,,,,,,,,,,,
335432,2,True,2017-03-08,2019-12-18,,,,,,,,,,
335434,1,True,2018-01-24,,,,,,,,,,,
335439,2,True,2017-10-04,2018-01-08,,,,,,,,,,
335448,1,True,2018-01-01,,,,,,,,,,,
335459,2,True,2019-02-28,2020-09-09,,,,,,,,,,
335466,1,True,2022-03-10,,,,,,,,,,,
335467,1,True,2023-06-23,,,,,,,,,,,
335483,1,True,2019-01-01,,,,,,,,,,,
335495,1,True,2024-02-19,,,,,,,,,,,
335498,2,True,2017-02-17,2023-12-23,,,,,,,,,,
335502,2,True,2022-06-03,2022-06-06,,,,,,,,,,
335505,1,True,2022-05-10,,,,,,,,,,,
335508,1,True,2023-03-28,,,,,,,,,,,
335511,1,True,2023-06-23,,,,,,,,,,,
335531,1,True,2019-10-01,,,,,,,,,,,
335532,1,True,2018-05-01,,,,,,,,,,,
335534,1,True,2017-07-10,,,,,,,,,,,
335548,4,True,2017-09-01,2017-09-28,2019-03-11,2019-12-31,,,,,,,,
335556,1,True,2021-03-22,,,,,,,,,,,
335560,1,True,2021-07-01,,,,,,,,,,,
335565,1,True,2017-12-07,,,,,,,,,,,
335576,1,True,2024-05-17,,,,,,,,,,,
335579,2,True,2017-09-01,2017-09-28,,,,,,,,,,
335581,2,True,2017-07-01,2018-02-07,,,,,,,,,,
335585,1,True,2019-07-09,,,,,,,,,,,
335587,2,True,2019-02-28,2022-03-24,,,,,,,,,,
335592,1,True,2018-01-15,,,,,,,,,,,
335595,1,True,2017-07-10,,,,,,,,,,,
335596,1,True,2021-03-18,,,,,,,,,,,
335607,1,True,2017-07-10,,,,,,,,,,,
335611,1,True,2022-04-01,,,,,,,,,,,
335619,2,True,2019-04-30,2023-12-20,,,,,,,,,,
335634,2,True,2017-03-21,2019-04-01,,,,,,,,,,
335635,1,True,2017-05-30,,,,,,,,,,,
335640,1,True,2018-10-29,,,,,,,,,,,
335641,1,True,2017-07-10,,,,,,,,,,,
335642,1,True,2018-06-29,,,,,,,,,,,
335649,1,True,2019-04-01,,,,,,,,,,,
335656,1,True,2019-02-25,,,,,,,,,,,
335661,2,True,2024-05-21,2024-06-21,,,,,,,,,,
335674,1,True,2017-08-22,,,,,,,,,,,
335711,2,True,2017-09-01,2017-09-28,,,,,,,,,,
335716,1,True,2023-01-01,,,,,,,,,,,
335718,1,True,2022-06-03,,,,,,,,,,,
335720,2,True,2017-11-20,2022-10-20,,,,,,,,,,
335723,2,True,2021-10-01,2024-02-19,,,,,,,,,,
335732,1,True,2024-05-21,,,,,,,,,,,
335739,1,True,2018-04-16,,,,,,,,,,,
335757,2,True,2017-03-21,2019-04-01,,,,,,,,,,
335761,1,True,2018-04-16,,,,,,,,,,,
335765,1,True,2018-10-01,,,,,,,,,,,
335782,1,True,2018-01-01,,,,,,,,,,,
335789,1,True,2021-11-22,,,,,,,,,,,
335794,1,True,2018-01-01,,,,,,,,,,,
335796,4,True,2017-11-13,2019-06-01,2021-12-31,2024-03-19,,,,,,,,
335799,3,True,2018-01-01,2018-12-03,2023-12-31,,,,,,,,,
335803,1,True,2021-11-22,,,,,,,,,,,
335804,1,True,2017-05-19,,,,,,,,,,,
335806,1,True,2023-05-05,,,,,,,,,,,
335818,1,True,2020-01-07,,,,,,,,,,,
335825,2,True,2018-01-20,2018-01-30,,,,,,,,,,
335828,1,True,2021-11-22,,,,,,,,,,,
335839,1,True,2017-08-05,,,,,,,,,,,
335847,1,True,2018-01-01,,,,,,,,,,,
335876,1,True,2017-10-01,,,,,,,,,,,
345000,7,True,2017-04-01,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,
345001,2,True,2017-10-01,2018-03-01,,,,,,,,,,
345002,1,True,2017-11-12,,,,,,,,,,,
345003,1,True,2017-11-12,,,,,,,,,,,
345004,1,True,2018-11-16,,,,,,,,,,,
345008,3,True,2017-06-05,2019-05-01,2021-12-01,,,,,,,,,
345010,3,True,2017-06-05,2018-08-01,2021-12-01,,,,,,,,,
345011,2,True,2018-05-01,2022-07-01,,,,,,,,,,
345014,3,True,2019-02-01,2021-12-01,2024-08-01,,,,,,,,,
345015,1,True,2023-09-01,,,,,,,,,,,
345024,1,True,2019-07-01,,,,,,,,,,,
345045,1,True,2019-10-01,,,,,,,,,,,
345049,1,True,2017-11-12,,,,,,,,,,,
345053,1,True,2017-11-12,,,,,,,,,,,
345063,3,True,2018-06-01,2019-10-01,2021-12-01,,,,,,,,,
345066,1,True,2022-12-01,,,,,,,,,,,
345077,1,True,2017-11-12,,,,,,,,,,,
345080,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345081,2,True,2017-09-01,2019-06-01,,,,,,,,,,
345083,2,True,2019-12-01,2021-12-01,,,,,,,,,,
345089,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345091,2,True,2017-06-01,2022-07-01,,,,,,,,,,
345092,2,True,2019-05-01,2021-12-01,,,,,,,,,,
345102,2,True,2020-01-01,2022-06-01,,,,,,,,,,
345103,1,True,2022-12-01,,,,,,,,,,,
345104,1,True,2017-11-12,,,,,,,,,,,
345110,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345115,2,True,2018-05-01,2023-01-01,,,,,,,,,,
345116,3,True,2019-02-01,2021-12-01,2024-08-01,,,,,,,,,
345126,3,True,2017-03-01,2021-12-01,2024-01-01,,,,,,,,,
345127,1,True,2022-02-01,,,,,,,,,,,
345128,1,True,2019-02-01,,,,,,,,,,,
345129,5,True,2019-02-19,2019-03-01,2020-09-30,2020-12-31,2023-01-01,,,,,,,
345130,3,True,2018-06-01,2019-10-01,2021-12-01,,,,,,,,,
345131,2,True,2017-12-01,2023-01-01,,,,,,,,,,
345133,3,True,2018-06-01,2019-10-01,2021-12-01,,,,,,,,,
345134,3,True,2018-06-01,2019-10-01,2021-12-01,,,,,,,,,
345140,1,True,2022-12-01,,,,,,,,,,,
345143,2,True,2021-10-01,2024-01-01,,,,,,,,,,
345145,1,True,2020-04-27,,,,,,,,,,,
345149,3,True,2018-05-01,2021-12-01,2024-08-01,,,,,,,,,
345150,2,True,2019-04-01,2023-03-01,,,,,,,,,,
345151,1,True,2022-02-01,,,,,,,,,,,
345155,1,True,2019-07-01,,,,,,,,,,,
345159,1,True,2017-11-12,,,,,,,,,,,
345162,2,True,2018-07-01,2021-12-01,,,,,,,,,,
345163,1,True,2022-12-01,,,,,,,,,,,
345165,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345166,2,True,2017-01-30,2018-12-28,,,,,,,,,,
345167,1,True,2020-02-01,,,,,,,,,,,
345168,2,True,2019-04-01,2022-03-01,,,,,,,,,,
345169,3,True,2019-01-01,2019-04-01,2022-07-01,,,,,,,,,
345171,1,True,2022-02-01,,,,,,,,,,,
345172,7,True,2019-05-01,2020-01-01,2020-06-01,2021-10-01,2021-12-01,2022-06-01,2024-03-01,,,,,
345173,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345174,2,True,2018-08-01,2021-12-01,,,,,,,,,,
345175,2,True,2020-01-28,2022-01-01,,,,,,,,,,
345177,1,True,2018-07-26,,,,,,,,,,,
345179,2,True,2019-02-01,2021-12-01,,,,,,,,,,
345182,1,True,2021-06-22,,,,,,,,,,,
345184,4,True,2017-09-01,2019-06-01,2021-12-01,2023-03-20,,,,,,,,
345186,1,True,2021-12-31,,,,,,,,,,,
345191,2,True,2019-04-01,2022-03-01,,,,,,,,,,
345193,2,True,2017-09-13,2019-01-09,,,,,,,,,,
345195,2,True,2019-04-01,2022-03-01,,,,,,,,,,
345201,3,True,2017-06-05,2019-05-01,2021-12-01,,,,,,,,,
345208,4,True,2018-04-01,2018-05-01,2021-12-01,2024-01-01,,,,,,,,
345210,1,True,2020-02-01,,,,,,,,,,,
345221,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345222,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345223,3,True,2017-01-18,2019-04-01,2022-11-01,,,,,,,,,
345225,1,True,2018-05-01,,,,,,,,,,,
345227,3,True,2018-06-01,2019-10-01,2021-12-01,,,,,,,,,
345232,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345233,1,True,2022-03-04,,,,,,,,,,,
345234,2,True,2019-04-01,2022-03-01,,,,,,,,,,
345236,2,True,2018-05-01,2021-12-01,,,,,,,,,,
345238,1,True,2022-02-01,,,,,,,,,,,
345241,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345243,2,True,2018-12-01,2021-12-01,,,,,,,,,,
345245,1,True,2021-02-01,,,,,,,,,,,
345247,1,True,2024-01-01,,,,,,,,,,,
345250,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345254,1,True,2017-11-12,,,,,,,,,,,
345255,2,True,2017-01-01,2017-04-01,,,,,,,,,,
345258,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345260,1,True,2017-11-12,,,,,,,,,,,
345261,3,True,2021-10-01,2021-12-01,2023-07-01,,,,,,,,,
345262,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345265,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345266,1,True,2020-03-13,,,,,,,,,,,
345267,1,True,2017-06-01,,,,,,,,,,,
345268,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345269,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345270,2,True,2019-04-01,2022-07-01,,,,,,,,,,
345273,3,True,2018-07-02,2019-02-26,2021-12-23,,,,,,,,,
345277,2,True,2019-07-01,2023-08-01,,,,,,,,,,
345279,1,True,2020-03-10,,,,,,,,,,,
345280,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345283,2,True,2020-02-01,2022-06-17,,,,,,,,,,
345285,3,True,2019-06-18,2021-12-01,2024-01-01,,,,,,,,,
345286,1,True,2020-02-01,,,,,,,,,,,
345288,1,True,2018-12-21,,,,,,,,,,,
345289,5,True,2019-07-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,,
345294,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345298,1,True,2017-02-01,,,,,,,,,,,
345301,1,True,2022-02-01,,,,,,,,,,,
345302,3,True,2018-10-25,2019-09-06,2021-12-01,,,,,,,,,
345304,1,True,2019-02-01,,,,,,,,,,,
345305,1,True,2022-03-04,,,,,,,,,,,
345307,1,True,2019-07-01,,,,,,,,,,,
345311,1,True,2020-02-01,,,,,,,,,,,
345312,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345315,1,True,2020-02-21,,,,,,,,,,,
345316,1,True,2023-01-01,,,,,,,,,,,
345317,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345323,4,True,2018-04-01,2019-01-11,2019-04-01,2022-07-01,,,,,,,,
345325,1,True,2020-02-28,,,,,,,,,,,
345329,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345332,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345333,3,True,2021-10-01,2021-12-01,2024-04-01,,,,,,,,,
345336,1,True,2018-05-01,,,,,,,,,,,
345339,3,True,2018-04-01,2019-04-01,2023-01-01,,,,,,,,,
345340,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345343,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345344,3,True,2017-09-01,2019-06-01,2024-08-01,,,,,,,,,
345345,1,True,2019-02-01,,,,,,,,,,,
345351,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345353,1,True,2022-09-30,,,,,,,,,,,
345356,1,True,2017-05-01,,,,,,,,,,,
345358,1,True,2020-02-01,,,,,,,,,,,
345359,2,True,2017-04-01,2021-12-01,,,,,,,,,,
345362,3,True,2019-01-11,2019-04-01,2022-07-01,,,,,,,,,
345365,1,True,2018-05-01,,,,,,,,,,,
345366,1,True,2019-10-01,,,,,,,,,,,
345370,1,True,2020-02-01,,,,,,,,,,,
345375,3,True,2017-04-01,2021-12-01,2022-11-01,,,,,,,,,
345376,1,True,2020-10-01,,,,,,,,,,,
345380,1,True,2017-04-01,,,,,,,,,,,
345381,6,True,2017-04-01,2019-01-01,2019-03-01,2020-09-30,2020-12-31,2023-01-01,,,,,,
345385,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345386,1,True,2020-10-09,,,,,,,,,,,
345388,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345390,1,True,2019-07-01,,,,,,,,,,,
345392,6,True,2018-09-01,2019-01-01,2019-03-01,2020-09-30,2020-12-31,2023-01-01,,,,,,
345401,1,True,2020-02-01,,,,,,,,,,,
345403,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345405,1,True,2021-05-28,,,,,,,,,,,
345406,1,True,2021-12-01,,,,,,,,,,,
345408,3,True,2018-04-01,2019-04-01,2023-01-01,,,,,,,,,
345409,6,True,2020-02-01,2021-10-01,2022-12-01,2024-01-10,2024-12-01,2025-02-01,,,,,,
345411,5,True,2019-01-11,2019-04-01,2019-06-04,2019-06-05,2022-10-01,,,,,,,
345415,1,True,2022-12-29,,,,,,,,,,,
345416,1,True,2019-07-01,,,,,,,,,,,
345418,3,True,2017-10-10,2019-04-01,2021-12-01,,,,,,,,,
345419,2,True,2019-05-28,2021-05-28,,,,,,,,,,
345420,1,True,2021-05-28,,,,,,,,,,,
345423,1,True,2018-11-16,,,,,,,,,,,
345426,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345433,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345436,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345437,1,True,2019-02-01,,,,,,,,,,,
345439,2,True,2019-08-01,2023-05-01,,,,,,,,,,
345441,1,True,2022-12-01,,,,,,,,,,,
345442,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345443,1,True,2021-04-01,,,,,,,,,,,
345447,5,True,2020-01-20,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,
345450,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345457,1,True,2021-05-28,,,,,,,,,,,
345458,1,True,2017-11-12,,,,,,,,,,,
345460,1,True,2021-05-28,,,,,,,,,,,
345464,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345466,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345471,1,True,2020-06-01,,,,,,,,,,,
345473,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345477,4,True,2020-01-21,2021-01-01,2021-03-23,2021-12-01,,,,,,,,
345483,1,True,2020-06-30,,,,,,,,,,,
345505,1,True,2021-05-28,,,,,,,,,,,
345507,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345509,4,True,2019-10-01,2021-12-01,2023-01-01,2024-08-01,,,,,,,,
345511,5,True,2019-01-01,2019-03-01,2019-12-31,2020-12-31,2023-01-01,,,,,,,
345514,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345520,4,True,2018-06-01,2019-10-01,2021-12-01,2024-08-01,,,,,,,,
345526,1,True,2021-05-28,,,,,,,,,,,
345537,2,True,2019-02-01,2022-08-31,,,,,,,,,,
345541,1,True,2022-12-01,,,,,,,,,,,
345547,2,True,2017-04-24,2017-06-01,,,,,,,,,,
345548,1,True,2017-06-01,,,,,,,,,,,
345550,1,True,2022-02-01,,,,,,,,,,,
345553,7,True,2017-04-01,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,
345555,2,True,2017-10-01,2018-03-01,,,,,,,,,,
345557,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345566,1,True,2022-05-31,,,,,,,,,,,
345567,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
345570,1,True,2021-05-28,,,,,,,,,,,
345571,1,True,2018-08-30,,,,,,,,,,,
345575,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
355024,1,True,2018-07-18,,,,,,,,,,,
355044,3,True,2019-06-01,2021-11-18,2022-11-17,,,,,,,,,
355046,1,True,2022-01-01,,,,,,,,,,,
355060,2,True,2017-01-01,2019-01-01,,,,,,,,,,
355065,2,True,2017-01-01,2019-01-01,,,,,,,,,,
355089,1,True,2019-01-01,,,,,,,,,,,
355093,1,True,2019-01-01,,,,,,,,,,,
355095,1,True,2019-01-01,,,,,,,,,,,
355097,1,True,2019-01-01,,,,,,,,,,,
355104,1,True,2019-01-01,,,,,,,,,,,
355106,2,True,2017-01-01,2019-01-01,,,,,,,,,,
355115,1,True,2019-02-01,,,,,,,,,,,
355125,2,True,2017-01-01,2019-01-01,,,,,,,,,,
365005,2,True,2017-09-29,2019-10-15,,,,,,,,,,
365006,2,True,2019-05-07,2022-07-06,,,,,,,,,,
365022,2,True,2018-03-01,2018-04-01,,,,,,,,,,
365033,2,True,2019-05-07,2022-07-06,,,,,,,,,,
365044,3,True,2018-09-19,2024-06-18,2024-07-01,,,,,,,,,
365046,1,True,2023-12-19,,,,,,,,,,,
365071,1,True,2021-08-02,,,,,,,,,,,
365072,1,True,2024-08-02,,,,,,,,,,,
365081,1,True,2019-09-01,,,,,,,,,,,
365084,2,True,2019-10-30,2022-07-06,,,,,,,,,,
365088,2,True,2018-05-01,2022-09-29,,,,,,,,,,
365090,1,True,2017-07-01,,,,,,,,,,,
365101,1,True,2020-12-18,,,,,,,,,,,
365115,1,True,2022-05-17,,,,,,,,,,,
365129,1,True,2019-06-04,,,,,,,,,,,
365134,2,True,2017-01-01,2018-06-01,,,,,,,,,,
365147,4,True,2018-10-01,2021-10-01,2022-10-03,2024-02-01,,,,,,,,
365148,1,True,2020-09-01,,,,,,,,,,,
365152,1,True,2022-05-01,,,,,,,,,,,
365155,1,True,2018-06-01,,,,,,,,,,,
365162,2,True,2019-07-03,2020-12-03,,,,,,,,,,
365163,1,True,2018-12-28,,,,,,,,,,,
365178,1,True,2021-07-01,,,,,,,,,,,
365185,3,True,2018-12-17,2019-01-01,2021-03-08,,,,,,,,,
365186,2,True,2018-12-05,2021-12-31,,,,,,,,,,
365187,2,True,2018-05-01,2022-09-29,,,,,,,,,,
365192,1,True,2017-12-28,,,,,,,,,,,
365195,1,True,2018-06-01,,,,,,,,,,,
365196,1,True,2021-07-01,,,,,,,,,,,
365202,2,True,2017-11-01,2019-07-01,,,,,,,,,,
365206,1,True,2018-12-05,,,,,,,,,,,
365209,1,True,2020-08-25,,,,,,,,,,,
365215,3,True,2018-04-01,2021-07-28,2022-02-01,,,,,,,,,
365218,2,True,2017-03-01,2017-09-01,,,,,,,,,,
365221,2,True,2017-09-18,2024-01-15,,,,,,,,,,
365228,6,True,2018-10-26,2019-01-01,2019-03-01,2020-09-30,2020-12-31,2023-01-01,,,,,,
365236,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
365241,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
365246,1,True,2021-12-13,,,,,,,,,,,
365250,4,True,2019-03-07,2020-12-31,2023-06-30,2024-04-15,,,,,,,,
365254,1,True,2020-01-01,,,,,,,,,,,
365257,1,True,2019-09-01,,,,,,,,,,,
365259,2,True,2017-08-01,2020-02-01,,,,,,,,,,
365265,2,True,2020-12-30,2021-12-13,,,,,,,,,,
365267,1,True,2017-01-01,,,,,,,,,,,
365268,1,True,2019-08-01,,,,,,,,,,,
365272,1,True,2022-06-01,,,,,,,,,,,
365275,3,True,2019-09-13,2020-02-01,2023-03-09,,,,,,,,,
365277,3,True,2021-11-19,2022-04-04,2023-02-01,,,,,,,,,
365278,2,True,2019-02-01,2019-07-10,,,,,,,,,,
365284,1,True,2017-12-28,,,,,,,,,,,
365286,2,True,2017-04-01,2018-06-01,,,,,,,,,,
365290,1,True,2019-11-01,,,,,,,,,,,
365291,1,True,2020-12-01,,,,,,,,,,,
365292,1,True,2017-12-28,,,,,,,,,,,
365293,1,True,2023-06-08,,,,,,,,,,,
365296,1,True,2017-11-01,,,,,,,,,,,
365297,1,True,2018-05-23,,,,,,,,,,,
365303,1,True,2021-12-13,,,,,,,,,,,
365305,3,True,2018-07-26,2022-12-13,2023-03-16,,,,,,,,,
365309,1,True,2018-09-19,,,,,,,,,,,
365310,3,True,2018-12-05,2021-12-31,2022-10-03,,,,,,,,,
365313,1,True,2018-12-05,,,,,,,,,,,
365316,4,True,2018-12-05,2019-07-01,2019-08-30,2021-12-31,,,,,,,,
365318,1,True,2021-12-13,,,,,,,,,,,
365320,3,True,2018-06-01,2021-10-01,2024-01-01,,,,,,,,,
365321,1,True,2023-12-31,,,,,,,,,,,
365322,2,True,2018-06-01,2018-06-02,,,,,,,,,,
365324,5,True,2018-12-05,2019-07-01,2019-08-30,2021-12-31,2022-10-03,,,,,,,
365327,1,True,2017-08-01,,,,,,,,,,,
365329,3,True,2017-06-26,2020-03-07,2021-09-01,,,,,,,,,
365330,4,True,2018-12-05,2019-07-01,2019-08-30,2021-12-31,,,,,,,,
365333,1,True,2021-12-31,,,,,,,,,,,
365336,1,True,2018-12-01,,,,,,,,,,,
365340,3,True,2018-07-26,2022-12-13,2023-03-16,,,,,,,,,
365341,3,True,2017-12-16,2020-12-31,2021-12-13,,,,,,,,,
365343,2,True,2018-05-01,2024-01-01,,,,,,,,,,
365344,2,True,2021-12-01,2023-12-21,,,,,,,,,,
365351,1,True,2018-05-01,,,,,,,,,,,
365353,1,True,2018-04-01,,,,,,,,,,,
365354,1,True,2020-01-01,,,,,,,,,,,
365355,4,True,2018-12-05,2019-08-30,2021-12-31,2022-10-03,,,,,,,,
365361,4,True,2020-10-13,2020-12-31,2021-12-13,2021-12-31,,,,,,,,
365363,1,True,2020-01-01,,,,,,,,,,,
365364,2,True,2017-01-01,2017-09-01,,,,,,,,,,
365365,6,True,2019-01-01,2019-03-01,2019-09-30,2020-09-30,2020-12-31,2023-01-01,,,,,,
365368,2,True,2018-05-01,2022-09-29,,,,,,,,,,
365370,2,True,2018-06-30,2023-06-30,,,,,,,,,,
365374,3,True,2018-07-26,2022-12-13,2023-03-16,,,,,,,,,
365375,1,True,2020-10-01,,,,,,,,,,,
365376,1,True,2017-03-01,,,,,,,,,,,
365377,1,True,2021-12-31,,,,,,,,,,,
365379,3,True,2018-06-01,2018-06-30,2018-07-01,,,,,,,,,
365381,1,True,2022-07-06,,,,,,,,,,,
365387,1,True,2018-10-01,,,,,,,,,,,
365388,2,True,2019-05-07,2022-07-06,,,,,,,,,,
365393,4,True,2018-12-05,2019-07-01,2019-08-30,2021-12-31,,,,,,,,
365394,3,True,2018-11-12,2018-11-18,2021-12-28,,,,,,,,,
365396,1,True,2020-08-25,,,,,,,,,,,
365398,3,True,2021-11-19,2022-04-04,2023-02-01,,,,,,,,,
365401,1,True,2020-01-01,,,,,,,,,,,
365405,1,True,2018-10-01,,,,,,,,,,,
365407,1,True,2018-10-01,,,,,,,,,,,
365418,1,True,2018-08-01,,,,,,,,,,,
365420,1,True,2018-03-01,,,,,,,,,,,
365422,1,True,2017-05-29,,,,,,,,,,,
365424,1,True,2021-07-01,,,,,,,,,,,
365425,2,True,2017-06-26,2021-09-01,,,,,,,,,,
365429,1,True,2017-03-06,,,,,,,,,,,
365430,1,True,2018-11-01,,,,,,,,,,,
365432,5,True,2019-01-01,2019-03-01,2020-09-30,2020-12-31,2023-01-01,,,,,,,
365435,2,True,2017-06-01,2020-03-01,,,,,,,,,,
365440,1,True,2018-06-01,,,,,,,,,,,
365441,1,True,2017-04-01,,,,,,,,,,,
365443,2,True,2018-06-01,2018-06-30,,,,,,,,,,
365446,1,True,2018-06-01,,,,,,,,,,,
365447,2,True,2020-07-01,2023-01-01,,,,,,,,,,
365451,2,True,2019-02-01,2022-04-01,,,,,,,,,,
365452,1,True,2022-05-01,,,,,,,,,,,
365453,2,True,2018-12-05,2021-12-31,,,,,,,,,,
365455,1,True,2021-07-01,,,,,,,,,,,
365456,4,True,2019-03-07,2020-12-31,2023-06-30,2024-04-15,,,,,,,,
365457,1,True,2018-06-01,,,,,,,,,,,
365462,1,True,2019-06-11,,,,,,,,,,,
365466,1,True,2018-07-01,,,,,,,,,,,
365469,2,True,2018-06-01,2018-06-02,,,,,,,,,,
365476,1,True,2018-06-29,,,,,,,,,,,
365480,1,True,2018-06-01,,,,,,,,,,,
365481,1,True,2018-02-01,,,,,,,,,,,
365482,1,True,2019-07-01,,,,,,,,,,,
